metric,sampler,frac,theta,mean_sampled,bias_rel,var_rel,nd,graph_id,graph_seed
clustering,snowball,0.05,0.020667777492950526,0.10201009026705252,3.9355163991602944,2.2077344741614398,4.512469483161133,0,100
assortativity,snowball,0.05,-0.07871928916884834,-0.4234276790247196,-4.378901468673483,1.5611823945735015,4.648878202478211,0,100
avg_path,snowball,0.05,3.38258760951189,3.165873717614105,-0.06406746930099101,0.13083727554992003,0.14568127297617606,0,100
modularity,snowball,0.05,0.38664352117876866,0.47752654280562823,0.23505575961553318,0.18420225891770223,0.29863302282034976,0,100
clustering,snowball,0.1,0.020667777492950526,0.07075784315161639,2.4234653295653317,1.070539643195569,2.6493847080517576,0,100
assortativity,snowball,0.1,-0.07871928916884834,-0.3719737164933,-3.725271215600413,0.8832212660764562,3.8285409015224947,0,100
avg_path,snowball,0.1,3.38258760951189,2.9535917721518983,-0.12682471529456726,0.08747399639737115,0.15406559789672497,0,100
modularity,snowball,0.1,0.38664352117876866,0.4503616934652094,0.16479781503739463,0.12208568010661063,0.20509323033243443,0,100
clustering,snowball,0.2,0.020667777492950526,0.05211671821891433,1.5215675303820002,0.3635618081648276,1.5643992258591979,0,100
assortativity,snowball,0.2,-0.07871928916884834,-0.2996575664875988,-2.806624310599985,0.6325773658601371,2.8770287006996287,0,100
avg_path,snowball,0.2,3.38258760951189,2.969915880503144,-0.12199879342356523,0.05079596112699517,0.13215118336065307,0,100
modularity,snowball,0.2,0.38664352117876866,0.44278162796449344,0.14519307454448271,0.05230199742383712,0.15432604391418442,0,100
clustering,snowball,0.3,0.020667777492950526,0.0428289918138534,1.0722073102031007,0.16648538540564892,1.0850557126740707,0,100
assortativity,snowball,0.3,-0.07871928916884834,-0.255200454855191,-2.24187649143165,0.4700387194688772,2.2906214442010766,0,100
avg_path,snowball,0.3,3.38258760951189,3.0176767782426777,-0.10787916397609731,0.03939726524209671,0.11484798008122656,0,100
modularity,snowball,0.3,0.38664352117876866,0.4304855152096038,0.11339096154052165,0.03633196037220624,0.11906939784668277,0,100
clustering,degree_weighted,0.05,0.020667777492950526,0.08860270982723506,3.2868384381928255,3.9305262322238095,5.123704068443195,0,100
assortativity,degree_weighted,0.05,-0.07871928916884834,-0.24457671437347628,-2.106920934308026,1.809828963846321,2.777516282905008,0,100
avg_path,degree_weighted,0.05,3.38258760951189,2.7098050203138886,-0.19889577683379128,0.13195649480658295,0.23868817851740598,0,100
modularity,degree_weighted,0.05,0.38664352117876866,0.5403174108732918,0.397455236727564,0.2938851746708999,0.49430674797488783,0,100
clustering,degree_weighted,0.1,0.020667777492950526,0.09172206661735725,3.4377596424675394,1.6531003139083733,3.8145683906862264,0,100
assortativity,degree_weighted,0.1,-0.07871928916884834,-0.15031270753988374,-0.9094658966187688,0.8162033529645367,1.2220131466163255,0,100
avg_path,degree_weighted,0.1,3.38258760951189,3.381562254565886,-0.00030312729816468434,0.11498665375037911,0.1149870533010933,0,100
