metric,sampler,frac,theta,mean_sampled,bias_rel,var_rel,nd,graph_type,graph_id,graph_seed
clustering,snowball,0.05,0.00966877645322875,0.02241627109047373,1.3182822476716696,1.9830557705602956,2.381255608639853,ER,0,1000
assortativity,snowball,0.05,0.014156733620518957,-0.7020472798362165,-50.587476262354116,5.813954618605062,50.920475477959165,ER,0,1000
avg_path,snowball,0.05,3.442722152690864,4.028891507615783,0.17026328546539207,0.20419130765396137,0.2658640188120692,ER,0,1000
modularity,snowball,0.05,0.318923262598783,0.6548429545962625,1.0532898602953809,0.14753885144141626,1.0635728665614383,ER,0,1000
clustering,snowball,0.1,0.00966877645322875,0.021081529191872072,1.1802499048292467,1.230971901373073,1.7053684821232873,ER,0,1000
assortativity,snowball,0.1,0.014156733620518957,-0.5331895428288126,-38.66058587626318,5.04809710142714,38.988769981128634,ER,0,1000
avg_path,snowball,0.1,3.442722152690864,4.031107752944471,0.1709070332285416,0.07657708444888377,0.18727857290590744,ER,0,1000
modularity,snowball,0.1,0.318923262598783,0.6288117352666405,0.9716679130734784,0.09566520717117676,0.9763658971715845,ER,0,1000
clustering,snowball,0.2,0.00966877645322875,0.017803621852323474,0.8412650942285734,0.6536830082469793,1.0653771323049088,ER,0,1000
assortativity,snowball,0.2,0.014156733620518957,-0.3602668846744815,-26.446578833235304,3.6877009976804622,26.70244690343608,ER,0,1000
avg_path,snowball,0.2,3.442722152690864,3.8790775868788687,0.12674717508055958,0.029834032393845463,0.13021104361681093,ER,0,1000
modularity,snowball,0.2,0.318923262598783,0.5547102180974659,0.7393195913579974,0.05295331058448193,0.7412135395873533,ER,0,1000
clustering,snowball,0.3,0.00966877645322875,0.01519390287777282,0.5713809880991845,0.35127732791090893,0.6707249769208156,ER,0,1000
assortativity,snowball,0.3,0.014156733620518957,-0.2659877422496276,-19.787381467901767,2.8443466131030797,19.990767194175746,ER,0,1000
avg_path,snowball,0.3,3.442722152690864,3.831680264993027,0.11297978229767039,0.02097781974700147,0.11491083556117186,ER,0,1000
modularity,snowball,0.3,0.318923262598783,0.49805273750109935,0.5616677559827645,0.043244797891836884,0.563330081440198,ER,0,1000
clustering,degree_weighted,0.05,0.00966877645322875,0.0,-0.9998965849929586,0.0,0.9998965849929586,ER,0,1000
assortativity,degree_weighted,0.05,0.014156733620518957,-0.1843901708874309,-14.023918646145006,18.230690979826974,23.00061711771313,ER,0,1000
avg_path,degree_weighted,0.05,3.442722152690864,1.6903333333333332,-0.5090124130335161,0.1214940281707258,0.523311031322054,ER,0,1000
modularity,degree_weighted,0.05,0.318923262598783,0.775139036242903,1.4304831182381825,0.24848197439510147,1.4519040061807535,ER,0,1000
clustering,degree_weighted,0.1,0.00966877645322875,0.011797484229081783,0.22014032962905317,2.944885812476885,2.9531024725289896,ER,0,1000
assortativity,degree_weighted,0.1,0.014156733620518957,-0.04968845315516085,-4.509562652255887,10.70218074248229,11.613476135911242,ER,0,1000
avg_path,degree_weighted,0.1,3.442722152690864,3.528757186854216,0.024990401594187507,0.2630936023184169,0.2642778154759118,ER,0,1000
modularity,degree_weighted,0.1,0.318923262598783,0.8440030132119004,1.6464089195800216,0.114490056949704,1.6503848955964788,ER,0,1000
clustering,degree_weighted,0.2,0.00966877645322875,0.011687726038680934,0.20878968559589137,1.0883163068236157,1.1081631272107124,ER,0,1000
assortativity,degree_weighted,0.2,0.014156733620518957,-0.013980407545799788,-1.9874043346556034,5.9243960213036,6.24885943246012,ER,0,1000
avg_path,degree_weighted,0.2,3.442722152690864,6.579926712405544,0.9112567059778282,0.3036711513072036,0.9605232700595049,ER,0,1000
modularity,degree_weighted,0.2,0.318923262598783,0.7317984764002701,1.2945870296512918,0.10240951215811961,1.2986313123907873,ER,0,1000
clustering,degree_weighted,0.3,0.00966877645322875,0.012259788402431688,0.26794951897133007,0.6161835568559959,0.6719219600940823,ER,0,1000
assortativity,degree_weighted,0.3,0.014156733620518957,0.002252601392353686,-0.8408218820357295,3.2259902233825852,3.3337657924140576,ER,0,1000
avg_path,degree_weighted,0.3,3.442722152690864,5.057276985787456,0.46897608709391614,0.058401839458272015,0.4725985030848386,ER,0,1000
modularity,degree_weighted,0.3,0.318923262598783,0.6049268925291821,0.8967760169761712,0.06568887477005311,0.8991786546021885,ER,0,1000
clustering,edge_uniform,0.05,0.00966877645322875,0.012417725828523041,0.28428261900267754,4.31689385481263,4.326244232724971,ER,0,1000
assortativity,edge_uniform,0.05,0.014156733620518957,0.27413395080659786,18.36291204188862,10.881945698386312,21.345099691516236,ER,0,1000
avg_path,edge_uniform,0.05,3.442722152690864,3.0781157265469763,-0.1059064031503398,0.2578689493425807,0.27876972802528033,ER,0,1000
modularity,edge_uniform,0.05,0.318923262598783,0.839216043786556,1.6313991822011928,0.15190880947782842,1.6384564620653463,ER,0,1000
clustering,edge_uniform,0.1,0.00966877645322875,0.012062124147286989,0.24750806863369598,2.0453863161143087,2.0603071193844973,ER,0,1000
assortativity,edge_uniform,0.1,0.014156733620518957,0.18804921452700316,12.2825083143576,6.826873819554162,14.052267313155468,ER,0,1000
avg_path,edge_uniform,0.1,3.442722152690864,6.549387527631743,0.9023860581158497,0.36299426032511656,0.9726589489182939,ER,0,1000
modularity,edge_uniform,0.1,0.318923262598783,0.7855477633014485,1.4631201053828073,0.12871947585567997,1.4687713049484452,ER,0,1000
clustering,edge_uniform,0.2,0.00966877645322875,0.01269671613752962,0.3131344037730921,0.8165625960582702,0.8745442402233014,ER,0,1000
assortativity,edge_uniform,0.2,0.014156733620518957,0.10272686212690317,6.2559538751328505,4.117538499388119,7.4893979852677806,ER,0,1000
avg_path,edge_uniform,0.2,3.442722152690864,5.478755830564718,0.5914020929282309,0.10722517663332552,0.601043820385785,ER,0,1000
modularity,edge_uniform,0.2,0.318923262598783,0.6504641239159534,1.0395598585556958,0.09019657848374343,1.043465438953544,ER,0,1000
clustering,edge_uniform,0.3,0.00966877645322875,0.01257283223898271,0.3003229495325398,0.5406289045411576,0.6184444085294138,ER,0,1000
assortativity,edge_uniform,0.3,0.014156733620518957,0.05488942701704869,2.8770631294754274,3.5888670341878095,4.599723778670513,ER,0,1000
avg_path,edge_uniform,0.3,3.442722152690864,4.659777634959047,0.3535153505784866,0.04763759408913311,0.35671058782328185,ER,0,1000
modularity,edge_uniform,0.3,0.318923262598783,0.5566794945139177,0.7454943376767786,0.058460932942120236,0.7477830488775484,ER,0,1000
clustering,random_node,0.05,0.011691085547270207,0.0,-0.9999144720592441,0.0,0.9999144720592441,ER,1,1001
assortativity,random_node,0.05,-0.031437584282135105,-0.19308435684965464,-5.141668311679508,8.662435927982315,10.073457660293611,ER,1,1001
avg_path,random_node,0.05,3.420197121401752,1.4583549783549785,-0.573604824460497,0.10939671770537683,0.5839436072850421,ER,1,1001
modularity,random_node,0.05,0.3189514508504561,0.7572822496829292,1.3742825855819767,0.2695678694991084,1.4004711568969106,ER,1,1001
clustering,random_node,0.1,0.011691085547270207,0.008038197097020626,-0.3124240269609072,3.708328765999295,3.721466244554735,ER,1,1001
assortativity,random_node,0.1,-0.031437584282135105,-0.04775629296464803,-0.5190662701623618,6.2684839911710775,6.289938103064954,ER,1,1001
avg_path,random_node,0.1,3.420197121401752,2.9136155574452522,-0.14811468399639954,0.2757042023563425,0.31297087214675484,ER,1,1001
modularity,random_node,0.1,0.3189514508504561,0.8557778634880701,1.683092295438451,0.1408543310591341,1.6889759079224282,ER,1,1001
clustering,random_node,0.2,0.011691085547270207,0.009773819116039015,-0.16397984974364332,0.8747354956270745,0.8899727964561004,ER,1,1001
assortativity,random_node,0.2,-0.031437584282135105,-0.02503878741395982,0.20353323835295545,2.9439437209803994,2.950971096336655,ER,1,1001
avg_path,random_node,0.2,3.420197121401752,7.555840984251546,1.209182543248348,0.33702146426424473,1.2552712417128653,ER,1,1001
modularity,random_node,0.2,0.3189514508504561,0.7888792488380892,1.4733475059828378,0.10457558309455339,1.477054137790966,ER,1,1001
clustering,random_node,0.3,0.011691085547270207,0.011135341184667287,-0.04753167092013554,0.5642737589094755,0.5662721384054569,ER,1,1001
assortativity,random_node,0.3,-0.031437584282135105,-0.025374424487542954,0.1928572781834049,1.9599679945019575,1.9694335401887357,ER,1,1001
avg_path,random_node,0.3,3.420197121401752,5.808349369561195,0.6982496812730455,0.11014116737988142,0.7068830837908859,ER,1,1001
modularity,random_node,0.3,0.3189514508504561,0.6722311473898515,1.1076249628977892,0.08373356875702746,1.1107854738747338,ER,1,1001
clustering,snowball,0.05,0.011691085547270207,0.028909051074141184,1.472617135519584,1.7075097260827594,2.2548150018334376,ER,1,1001
assortativity,snowball,0.05,-0.031437584282135105,-0.6902630053992602,-20.95595066255897,2.518265609451482,21.10671764750151,ER,1,1001
avg_path,snowball,0.05,3.420197121401752,4.05354560676615,0.18517888814722314,0.1974922264098112,0.27072938537910124,ER,1,1001
modularity,snowball,0.05,0.3189514508504561,0.6445362305768508,1.0207940991149438,0.13527274218365953,1.0297180718846186,ER,1,1001
clustering,snowball,0.1,0.011691085547270207,0.025414071056021982,1.1736986915867829,1.2674139126447885,1.7273988087868122,ER,1,1001
assortativity,snowball,0.1,-0.031437584282135105,-0.5178375089477789,-15.471432183479054,2.3233513973678757,15.644908933056872,ER,1,1001
avg_path,snowball,0.1,3.420197121401752,3.972400743938983,0.1614536944751354,0.06584897815624789,0.1743656599904132,ER,1,1001
modularity,snowball,0.1,0.3189514508504561,0.6247363394168439,0.9587162216532331,0.0926906891399248,0.9631865642305676,ER,1,1001
clustering,snowball,0.2,0.011691085547270207,0.020249768298345728,0.7320065112826469,0.6574174332818118,0.9838857729142328,ER,1,1001
assortativity,snowball,0.2,-0.031437584282135105,-0.3551056805255151,-10.295250363016619,1.8570082101879226,10.461388986645089,ER,1,1001
avg_path,snowball,0.2,3.420197121401752,3.8486139937106922,0.12526083492887116,0.02888567564217651,0.1285482750735417,ER,1,1001
modularity,snowball,0.2,0.3189514508504561,0.5514635201188272,0.7289866205711852,0.06192283345874024,0.7316118713329877,ER,1,1001
clustering,snowball,0.3,0.011691085547270207,0.019122496472234445,0.6355932733231906,0.47102276227555656,0.7911012904017939,ER,1,1001
assortativity,snowball,0.3,-0.031437584282135105,-0.26606991100062827,-7.463196326299666,1.513343618288857,7.61508426164205,ER,1,1001
avg_path,snowball,0.3,3.420197121401752,3.7826314504881453,0.10596881122718445,0.01854132331679652,0.10757866713824184,ER,1,1001
modularity,snowball,0.3,0.3189514508504561,0.49304481350025336,0.5458285778510057,0.03817550966443267,0.547161955856756,ER,1,1001
clustering,degree_weighted,0.05,0.011691085547270207,0.008727272727272728,-0.25348880728036166,5.615444275538014,5.621162778917639,ER,1,1001
assortativity,degree_weighted,0.05,-0.031437584282135105,-0.14429190211143414,-3.5896755660663833,8.512581518269354,9.238496348150763,ER,1,1001
avg_path,degree_weighted,0.05,3.420197121401752,1.8001131646131647,-0.4736813188250637,0.15053755283641226,0.497026706141458,ER,1,1001
modularity,degree_weighted,0.05,0.3189514508504561,0.7668174038492359,1.4041778070824922,0.252941629584682,1.4267777619096644,ER,1,1001
clustering,degree_weighted,0.1,0.011691085547270207,0.011299806303122073,-0.03346530801252023,2.4617879898768997,2.4620154414508693,ER,1,1001
assortativity,degree_weighted,0.1,-0.031437584282135105,-0.05232039865810993,-0.664241563442201,5.13002595963875,5.172850587555339,ER,1,1001
avg_path,degree_weighted,0.1,3.420197121401752,3.79281969834624,0.10894765850341159,0.29778661740262263,0.3170906207970711,ER,1,1001
modularity,degree_weighted,0.1,0.3189514508504561,0.8352098479444031,1.6186061455787328,0.13080728810340253,1.6238831242199079,ER,1,1001
clustering,degree_weighted,0.2,0.011691085547270207,0.013194899357940522,0.12861809850693542,1.0505609910187583,1.0584049372115831,ER,1,1001
assortativity,degree_weighted,0.2,-0.031437584282135105,-0.011531643661842606,0.6331691160662091,2.7061159146327265,2.7792024886590365,ER,1,1001
avg_path,degree_weighted,0.2,3.420197121401752,6.4082868874935635,0.8736598466018561,0.1884383070626095,0.8937508171369698,ER,1,1001
modularity,degree_weighted,0.2,0.3189514508504561,0.7229895206298788,1.2667658414352796,0.09442623076263325,1.2702802880007507,ER,1,1001
clustering,degree_weighted,0.3,0.011691085547270207,0.013336854798968668,0.14075925505717024,0.4816989596203071,0.5018436565141934,ER,1,1001
assortativity,degree_weighted,0.3,-0.031437584282135105,-0.025849243361471864,0.17775421661842455,1.6706507909792025,1.6800805417970488,ER,1,1001
avg_path,degree_weighted,0.3,3.420197121401752,4.977337968428204,0.4552779668764524,0.06174602488232582,0.45944596930642984,ER,1,1001
modularity,degree_weighted,0.3,0.3189514508504561,0.5993364627047638,0.8790809134925535,0.06688562551231611,0.8816217666137084,ER,1,1001
clustering,edge_uniform,0.05,0.011691085547270207,0.011651953001953002,-0.0033469260175180426,3.2100450071496223,3.210046751971065,ER,1,1001
assortativity,edge_uniform,0.05,-0.031437584282135105,0.2753078457735468,9.75697338349899,4.595687203168219,10.785122645369956,ER,1,1001
avg_path,edge_uniform,0.05,3.420197121401752,3.1847142240631143,-0.06885065980976747,0.2955281664888167,0.30344243365831697,ER,1,1001
modularity,edge_uniform,0.05,0.3189514508504561,0.8342719569632595,1.6156656101520799,0.16709815025997848,1.6242835822750898,ER,1,1001
clustering,edge_uniform,0.1,0.011691085547270207,0.0157386807056399,0.34618247890896575,1.9097676325477084,1.9408901872672848,ER,1,1001
assortativity,edge_uniform,0.1,-0.031437584282135105,0.17643332337186654,6.611967822359093,3.199594720943952,7.3454424551693585,ER,1,1001
avg_path,edge_uniform,0.1,3.420197121401752,6.69757868306348,0.9582431909875758,0.35203634800928757,1.0208621862885157,ER,1,1001
modularity,edge_uniform,0.1,0.3189514508504561,0.7811573168736016,1.4491372139976284,0.13145320131144056,1.4550871482931302,ER,1,1001
clustering,edge_uniform,0.2,0.011691085547270207,0.015929165319610375,0.3624742356875457,0.8022314815551671,0.8803197836783341,ER,1,1001
assortativity,edge_uniform,0.2,-0.031437584282135105,0.09078174277075039,3.887558229596754,1.731271180329007,4.255632607303318,ER,1,1001
avg_path,edge_uniform,0.2,3.420197121401752,5.503633387389192,0.6091566020548402,0.119660210988356,0.6207981410416568,ER,1,1001
modularity,edge_uniform,0.2,0.3189514508504561,0.6497848826776048,1.037250006842754,0.0897234400935108,1.0411233704021376,ER,1,1001
clustering,edge_uniform,0.3,0.011691085547270207,0.014561587912883669,0.24550815626589806,0.4820492117868127,0.5409673718232626,ER,1,1001
assortativity,edge_uniform,0.3,-0.031437584282135105,0.03437833502707687,2.093475924951611,1.440118073468451,2.5409804237503457,ER,1,1001
avg_path,edge_uniform,0.3,3.420197121401752,4.600566782524209,0.3451173350854563,0.041918007734655365,0.3476536988857299,ER,1,1001
modularity,edge_uniform,0.3,0.3189514508504561,0.5523610854284542,0.7318007243889605,0.054148815287760624,0.7338013317058476,ER,1,1001
clustering,random_node,0.05,0.010105012878937983,0.01,-0.010391128548514034,9.8950992045944,9.895104660604517,ER,2,1002
assortativity,random_node,0.05,0.009797184818964416,-0.17293845414193673,-18.649948162563312,32.953722502490194,37.86513426937012,ER,2,1002
avg_path,random_node,0.05,3.459928035043805,1.4950158730158736,-0.5679053362442893,0.1204632412846719,0.5805410092625226,ER,2,1002
modularity,random_node,0.05,0.31981643003286003,0.7435813293682676,1.3250212763321478,0.3327539405200349,1.3661649123237227,ER,2,1002
clustering,random_node,0.1,0.010105012878937983,0.003914711632453567,-0.6125364494028767,1.9639003849367314,2.0572082110962238,ER,2,1002
assortativity,random_node,0.1,0.009797184818964416,-0.0690121465575432,-8.043258300657069,16.68745656942831,18.524718914133217,ER,2,1002
avg_path,random_node,0.1,3.459928035043805,2.92383890419268,-0.154942233040435,0.24529828933564396,0.2901350484352929,ER,2,1002
modularity,random_node,0.1,0.31981643003286003,0.8572580983194888,1.6804639704327833,0.12712096389529615,1.6852652299814364,ER,2,1002
clustering,random_node,0.2,0.010105012878937983,0.009629719630821803,-0.047030738413835045,1.2902484145005824,1.291105286751246,ER,2,1002
assortativity,random_node,0.2,0.009797184818964416,-0.02457494471244205,-3.508009918824874,8.87515417902409,9.543295829639908,ER,2,1002
avg_path,random_node,0.2,3.459928035043805,7.7098995562244745,1.2283406619427564,0.35423866435998197,1.278399707880721,ER,2,1002
modularity,random_node,0.2,0.31981643003286003,0.7958547128480546,1.4884688516391478,0.10027365325690571,1.4918425948596084,ER,2,1002
clustering,random_node,0.3,0.010105012878937983,0.009875797251798966,-0.02268111369783898,0.6526171646891124,0.653011176447563,ER,2,1002
assortativity,random_node,0.3,0.009797184818964416,-0.00487465681837353,-1.4974040506911601,5.847389038024412,6.036073015879973,ER,2,1002
avg_path,random_node,0.3,3.459928035043805,6.000661083153025,0.7343309710619694,0.12114874255565068,0.7442573431842175,ER,2,1002
modularity,random_node,0.3,0.31981643003286003,0.6838564022921525,1.1382743342721775,0.08425958440897033,1.1413886882335664,ER,2,1002
clustering,snowball,0.05,0.010105012878937983,0.029573049003198917,1.9263814876818945,2.666224855543831,3.2893313327184344,ER,2,1002
assortativity,snowball,0.05,0.009797184818964416,-0.6966430597848526,-72.09909362359647,8.157292372238333,72.55908433952503,ER,2,1002
avg_path,snowball,0.05,3.459928035043805,4.0742962069431305,0.17756669737347586,0.22680931936202375,0.28804930023450503,ER,2,1002
modularity,snowball,0.05,0.31981643003286003,0.6488892849228446,1.0289397136865668,0.1526861320238136,1.0402067050898045,ER,2,1002
clustering,snowball,0.1,0.010105012878937983,0.021942436245369623,1.171324785376249,1.1325872716776626,1.6293421006047095,ER,2,1002
assortativity,snowball,0.1,0.009797184818964416,-0.5222288375754126,-54.298426925427975,7.588987549676396,54.826197192630325,ER,2,1002
avg_path,snowball,0.1,3.459928035043805,4.046991037475772,0.16967486803512852,0.06785814105166789,0.18274104122973123,ER,2,1002
modularity,snowball,0.1,0.31981643003286003,0.6273495747931541,0.9615896942474219,0.09634886166399037,0.9664045960294255,ER,2,1002
clustering,snowball,0.2,0.010105012878937983,0.017684140317105787,0.7499621788493384,0.5742802995766055,0.9445851640726964,ER,2,1002
assortativity,snowball,0.2,0.009797184818964416,-0.35501167045702153,-37.232289655314254,6.410240828387055,37.780081795241536,ER,2,1002
avg_path,snowball,0.2,3.459928035043805,3.8898694968553458,0.12426308674452266,0.03254423392273841,0.12845404582532494,ER,2,1002
modularity,snowball,0.2,0.31981643003286003,0.5556015227579278,0.7372490383055164,0.06191098464910386,0.7398439798380672,ER,2,1002
clustering,snowball,0.3,0.010105012878937983,0.015481082055364762,0.5319673783150509,0.3604433695480663,0.6425797337627077,ER,2,1002
assortativity,snowball,0.3,0.009797184818964416,-0.2620343705283019,-27.743052449994163,4.72449046015322,28.142454927585938,ER,2,1002
avg_path,snowball,0.3,3.459928035043805,3.8267357043235717,0.10601595164656977,0.025680728130588824,0.10908199576852742,ER,2,1002
modularity,snowball,0.3,0.31981643003286003,0.4967248939541466,0.5531545416493088,0.051132647567451686,0.5555128212692432,ER,2,1002
clustering,degree_weighted,0.05,0.010105012878937983,0.0,-0.9999010490079542,0.0,0.9999010490079542,ER,2,1002
assortativity,degree_weighted,0.05,0.009797184818964416,-0.11269366212741116,-12.50138155276416,24.02835931401245,27.08591132029862,ER,2,1002
avg_path,degree_weighted,0.05,3.459928035043805,1.8394990009990013,-0.4683416965008035,0.15730155023630252,0.49405234782155905,ER,2,1002
modularity,degree_weighted,0.05,0.31981643003286003,0.7563755216386184,1.3650259510899816,0.24583281075721733,1.3869858030974587,ER,2,1002
clustering,degree_weighted,0.1,0.010105012878937983,0.007556282439526043,-0.25219940543750624,3.119076606638511,3.129256048677168,ER,2,1002
assortativity,degree_weighted,0.1,0.009797184818964416,-0.05301694119432142,-6.410792118526781,14.214705316184688,15.593463464315242,ER,2,1002
avg_path,degree_weighted,0.1,3.459928035043805,3.8552651229893953,0.11426161749025156,0.30636554564623786,0.32697945622103786,ER,2,1002
modularity,degree_weighted,0.1,0.31981643003286003,0.8341612980548021,1.6082452665856737,0.12943802357684064,1.6134457039028935,ER,2,1002
clustering,degree_weighted,0.2,0.010105012878937983,0.012442541028867321,0.23130072937082816,1.080528629580315,1.105007758683255,ER,2,1002
assortativity,degree_weighted,0.2,0.009797184818964416,-0.008670602552659768,-1.8848172098039757,7.539252940702181,7.771285017180861,ER,2,1002
avg_path,degree_weighted,0.2,3.459928035043805,6.559476727845294,0.8958416954243246,0.22803636961714477,0.9244095029416862,ER,2,1002
modularity,degree_weighted,0.2,0.31981643003286003,0.728044202603673,1.2764400380831937,0.10243142157423794,1.280543387374104,ER,2,1002
clustering,degree_weighted,0.3,0.010105012878937983,0.011541456087782556,0.1421374805328296,0.5449779564494305,0.5632086970102804,ER,2,1002
assortativity,degree_weighted,0.3,0.009797184818964416,0.0029857325770171494,-0.6951749092100897,5.156674736720158,5.203322255513603,ER,2,1002
avg_path,degree_weighted,0.3,3.459928035043805,5.126440003481778,0.48166073684134797,0.07324474007994103,0.4871979652707186,ER,2,1002
modularity,degree_weighted,0.3,0.31981643003286003,0.6134214439668105,0.9180394386377995,0.075610720234344,0.9211478664735441,ER,2,1002
clustering,edge_uniform,0.05,0.010105012878937983,0.009602577687966683,-0.049716460585403494,4.134452628039315,4.1347515354558295,ER,2,1002
assortativity,edge_uniform,0.05,0.009797184818964416,0.25502950196106094,25.028341644204207,14.094973909309743,28.724313307077143,ER,2,1002
avg_path,edge_uniform,0.05,3.459928035043805,3.2637933239292973,-0.056687495358419784,0.25498159148551525,0.26120697564670253,ER,2,1002
modularity,edge_uniform,0.05,0.31981643003286003,0.8302084737789744,1.5958856391713037,0.1427403302421327,1.6022564636133734,ER,2,1002
clustering,edge_uniform,0.1,0.010105012878937983,0.01223692828294009,0.21095514418403807,1.968165375225984,1.9794385610814362,ER,2,1002
assortativity,edge_uniform,0.1,0.009797184818964416,0.1861162964630838,17.99507918067163,10.520593972618213,20.844802044042833,ER,2,1002
avg_path,edge_uniform,0.1,3.459928035043805,6.516553223880103,0.8834358039940547,0.33415466275161676,0.9445200677684242,ER,2,1002
modularity,edge_uniform,0.1,0.31981643003286003,0.7936285541172694,1.4815081342993939,0.13134867898622912,1.4873193427998905,ER,2,1002
clustering,edge_uniform,0.2,0.010105012878937983,0.012550864069442273,0.2420194016971527,0.9015987298594321,0.9335168238880267,ER,2,1002
assortativity,edge_uniform,0.2,0.009797184818964416,0.09569612900433994,8.76682219946677,7.739642650560959,11.694410623688807,ER,2,1002
avg_path,edge_uniform,0.2,3.459928035043805,5.633229726116886,0.6281347591412566,0.104217447032189,0.636721722503129,ER,2,1002
modularity,edge_uniform,0.2,0.31981643003286003,0.6613756551074143,1.067981895294013,0.07577304883476951,1.0706665604218284,ER,2,1002
clustering,edge_uniform,0.3,0.010105012878937983,0.01282350331004973,0.26899732502591345,0.48263070239539346,0.5525323119653436,ER,2,1002
assortativity,edge_uniform,0.3,0.009797184818964416,0.05172274426497121,4.278910861617935,5.0100894639277715,6.588632225145975,ER,2,1002
avg_path,edge_uniform,0.3,3.459928035043805,4.648091685790865,0.34340694237158453,0.05106990163585995,0.3471836155726494,ER,2,1002
modularity,edge_uniform,0.3,0.31981643003286003,0.5569879004007419,0.7415839416366812,0.05978936863067961,0.7439902627687085,ER,2,1002
clustering,random_node,0.05,0.00964630225080386,0.0,-0.9998963440789972,0.0,0.9998963440789972,ER,3,1003
assortativity,random_node,0.05,-0.007440423180023738,-0.15862628841130436,-20.316794459040338,34.38822293020331,39.941482363430794,ER,3,1003
avg_path,random_node,0.05,3.434474342928661,1.5835476190476185,-0.5389256113577778,0.11978196630624482,0.5520765653689215,ER,3,1003
modularity,random_node,0.05,0.31647753143330365,0.7391415638584584,1.3355219720937983,0.3188295116318493,1.3730517817739838,ER,3,1003
clustering,random_node,0.1,0.00964630225080386,0.012211993779205045,0.2659491183856503,3.7459220576407484,3.7553509816646438,ER,3,1003
assortativity,random_node,0.1,-0.007440423180023738,-0.025970689279603734,-2.490150828852726,21.442161060714653,21.586271611931128,ER,3,1003
avg_path,random_node,0.1,3.434474342928661,3.107517498918311,-0.09519848342586892,0.23262380235743163,0.2513495268939547,ER,3,1003
modularity,random_node,0.1,0.31647753143330365,0.8520162487592795,1.6921802401590014,0.1178241625761491,1.696277246935579,ER,3,1003
clustering,random_node,0.2,0.00964630225080386,0.007416909537558311,-0.23108975496852338,1.0334903792296504,1.0590112552809148,ER,3,1003
assortativity,random_node,0.2,-0.007440423180023738,-0.03310732997504072,-3.4491932758130153,10.250880722671795,10.815613244026338,ER,3,1003
avg_path,random_node,0.2,3.434474342928661,7.519164595895935,1.1893200110978694,0.29091622387093746,1.2243832480515084,ER,3,1003
modularity,random_node,0.2,0.31647753143330365,0.7868901005737515,1.4863964611121976,0.10211639908909062,1.4899000632826978,ER,3,1003
clustering,random_node,0.3,0.00964630225080386,0.00897597359682195,-0.06948353400309966,0.5498038532615281,0.554177082311046,ER,3,1003
assortativity,random_node,0.3,-0.007440423180023738,-0.003379781393041564,0.5456808044303725,7.181828577372695,7.202529365097437,ER,3,1003
avg_path,random_node,0.3,3.434474342928661,5.855459643869044,0.7049068807336232,0.09935253850655243,0.7118740319841022,ER,3,1003
modularity,random_node,0.3,0.31647753143330365,0.6735888877990422,1.1283904622168601,0.07354287937464812,1.1307845021615273,ER,3,1003
clustering,snowball,0.05,0.00964630225080386,0.02645422246120976,1.7422404495521415,2.3465821177348336,2.922644251243819,ER,3,1003
assortativity,snowball,0.05,-0.007440423180023738,-0.6862752028639787,-91.22378384638374,9.571949011238756,91.72459292428337,ER,3,1003
avg_path,snowball,0.05,3.434474342928661,4.0775371190474745,0.18723755797019592,0.1963515810264658,0.2713150318103205,ER,3,1003
modularity,snowball,0.05,0.31647753143330365,0.6468346884094461,1.043853292291214,0.13664161628363147,1.0527585796980283,ER,3,1003
clustering,snowball,0.1,0.00964630225080386,0.021159434935603447,1.193404372070986,1.057084413197,1.5942526311416867,ER,3,1003
assortativity,snowball,0.1,-0.007440423180023738,-0.5318675791792223,-70.47404015498091,8.06050763327096,70.93350491179666,ER,3,1003
avg_path,snowball,0.1,3.434474342928661,4.003884192428775,0.16579238242967406,0.06696289719196138,0.17880476412011087,ER,3,1003
modularity,snowball,0.1,0.31647753143330365,0.6244776910938097,0.9732102783263061,0.08815804014153199,0.9771950091366421,ER,3,1003
clustering,snowball,0.2,0.00964630225080386,0.01692115587545496,0.7540816526241753,0.5397916076342675,0.9273694617016425,ER,3,1003
assortativity,snowball,0.2,-0.007440423180023738,-0.36308342893485446,-47.79233718484697,7.245931037087933,48.338504426433595,ER,3,1003
avg_path,snowball,0.2,3.434474342928661,3.879549528301886,0.1295904442259582,0.030528355016691065,0.1331377620914003,ER,3,1003
modularity,snowball,0.2,0.31647753143330365,0.5530780063183007,0.7476035540655924,0.05498026260600007,0.749622507217953,ER,3,1003
clustering,snowball,0.3,0.00964630225080386,0.01574963164860004,0.6326462299123696,0.35601681281506303,0.7259402339237925,ER,3,1003
assortativity,snowball,0.3,-0.007440423180023738,-0.27669801214827605,-36.18361467347613,5.410475078930992,36.58588814581833,ER,3,1003
avg_path,snowball,0.3,3.434474342928661,3.811423640167364,0.10975455043368264,0.01646070565235962,0.11098205337564002,ER,3,1003
modularity,snowball,0.3,0.31647753143330365,0.49323577225861237,0.5585157388868878,0.04117122956589197,0.5600311604976401,ER,3,1003
clustering,degree_weighted,0.05,0.00964630225080386,0.00963970588235294,-0.0006837526470541314,6.727404268861044,6.7274043036083,ER,3,1003
assortativity,degree_weighted,0.05,-0.007440423180023738,-0.16528286948284684,-21.211325103314387,36.58587561499562,42.29002964239238,ER,3,1003
avg_path,degree_weighted,0.05,3.434474342928661,1.7068203463203466,-0.5030328723033142,0.15020995450916935,0.524981048278287,ER,3,1003
